"id","id_raw","isbn","isbn_raw","book_title","book_title_raw","book_author","book_author_raw","year_of_publication","year_of_publication_raw","publisher","publisher_raw","image_url_s","image_url_s_raw","image_url_m","image_url_m_raw","image_url_l","image_url_l_raw","pais_raw","pais","cidades","cidades_raw","livros___cidades_id","livros___cidades___params","local_da_publicacao_raw","local_da_publicacao"
"134","134","0060929790","0060929790","One Hundred Years of Solitude","One Hundred Years of Solitude","Gabriel Garcia Marquez","Gabriel Garcia Marquez","1998","1998","Perennial","Perennial","http://images.amazon.com/images/P/0060929790.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060929790.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg","","","","[]","",""
"135","135","0060976845","0060976845","Little Altars Everywhere: A Novel","Little Altars Everywhere: A Novel","Rebecca Wells","Rebecca Wells","1996","1996","Perennial","Perennial","http://images.amazon.com/images/P/0060976845.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060976845.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060976845.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060976845.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060976845.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060976845.01.LZZZZZZZ.jpg","","","","[]","",""
"136","136","0061099325","0061099325","Coyote Waits (Joe Leaphorn/Jim Chee Novels)","Coyote Waits (Joe Leaphorn/Jim Chee Novels)","Tony Hillerman","Tony Hillerman","1992","1992","HarperTorch","HarperTorch","http://images.amazon.com/images/P/0061099325.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0061099325.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0061099325.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0061099325.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0061099325.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0061099325.01.LZZZZZZZ.jpg","","","","[]","",""
"137","137","0671004573","0671004573","Before I Say Good-Bye","Before I Say Good-Bye","Mary Higgins Clark","Mary Higgins Clark","2001","2001","Pocket","Pocket","http://images.amazon.com/images/P/0671004573.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671004573.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671004573.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671004573.01.LZZZZZZZ.jpg","","","","[]","",""
"138","138","0446601640","0446601640","Slow Waltz in Cedar Bend","Slow Waltz in Cedar Bend","Robert James Waller","Robert James Waller","1994","1994","Warner Books","Warner Books","http://images.amazon.com/images/P/0446601640.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446601640.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446601640.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446601640.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446601640.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446601640.01.LZZZZZZZ.jpg","","","","[]","",""
"139","139","0330484516","0330484516","Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title)","Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title)","Rachel Harris","Rachel Harris","2001","2001","Pan Macmillan","Pan Macmillan","http://images.amazon.com/images/P/0330484516.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0330484516.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0330484516.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0330484516.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0330484516.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0330484516.01.LZZZZZZZ.jpg","","","","[]","",""
"140","140","038572179X","038572179X","Atonement : A Novel","Atonement : A Novel","IAN MCEWAN","IAN MCEWAN","2003","2003","Anchor","Anchor","http://images.amazon.com/images/P/038572179X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/038572179X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg","","","","[]","",""
"141","141","0393020371","0393020371","Next: The Future Just Happened","Next: The Future Just Happened","Michael Lewis","Michael Lewis","2001","2001","W.W. Norton &amp","W.W. Norton &amp","Company","Company","http://images.amazon.com/images/P/0393020371.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0393020371.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0393020371.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0393020371.01.MZZZZZZZ.jpg","","","","[]","",""
"142","142","1900850303","1900850303","The Angelic Darkness","The Angelic Darkness","Richard Zimler","Richard Zimler","1999","1999","Arcadia Books","Arcadia Books","http://images.amazon.com/images/P/1900850303.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/1900850303.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/1900850303.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/1900850303.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/1900850303.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1900850303.01.LZZZZZZZ.jpg","","","","[]","",""
"143","143","1903019699","1903019699","The Soulbane Stratagem","The Soulbane Stratagem","Norman Jetmundsen","Norman Jetmundsen","2000","2000","John Hunt Publishing, Ltd.","John Hunt Publishing, Ltd.","http://images.amazon.com/images/P/1903019699.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/1903019699.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/1903019699.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/1903019699.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/1903019699.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1903019699.01.LZZZZZZZ.jpg","","","","[]","",""
"144","144","0345425294","0345425294","Gangster","Gangster","Lorenzo Carcaterra","Lorenzo Carcaterra","2002","2002","Fawcett Books","Fawcett Books","http://images.amazon.com/images/P/0345425294.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345425294.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345425294.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345425294.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345425294.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345425294.01.LZZZZZZZ.jpg","","","","[]","",""
"145","145","0451410319","0451410319","Hush","Hush","Anne Frasier","Anne Frasier","2002","2002","Onyx Books","Onyx Books","http://images.amazon.com/images/P/0451410319.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451410319.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451410319.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451410319.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451410319.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451410319.01.LZZZZZZZ.jpg","","","","[]","",""
"146","146","0553583468","0553583468","Whisper of Evil (Hooper, Kay. Evil Trilogy.)","Whisper of Evil (Hooper, Kay. Evil Trilogy.)","Kay Hooper","Kay Hooper","2002","2002","Bantam Books","Bantam Books","http://images.amazon.com/images/P/0553583468.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553583468.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553583468.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553583468.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553583468.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553583468.01.LZZZZZZZ.jpg","","","","[]","",""
"147","147","8420639133","8420639133","Temor y Temblor","Temor y Temblor","Soren Kierkegaard","Soren Kierkegaard","2001","2001","Alianza","Alianza","http://images.amazon.com/images/P/8420639133.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8420639133.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8420639133.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8420639133.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8420639133.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8420639133.01.LZZZZZZZ.jpg","","","","[]","",""
"148","148","8476409419","8476409419","Estudios sobre el amor","Estudios sobre el amor","Jose Ortega Y Gaset","Jose Ortega Y Gaset","2001","2001","Downtown Book Center","Downtown Book Center","http://images.amazon.com/images/P/8476409419.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8476409419.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/8476409419.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8476409419.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/8476409419.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/8476409419.01.LZZZZZZZ.jpg","","","","[]","",""
"149","149","0380778556","0380778556","Rebecca","Rebecca","Daphne Du Maurier","Daphne Du Maurier","1994","1994","Avon","Avon","http://images.amazon.com/images/P/0380778556.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0380778556.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0380778556.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0380778556.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0380778556.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0380778556.01.LZZZZZZZ.jpg","","","","[]","",""
"150","150","0451525221","0451525221","Scarlet Letter","Scarlet Letter","Nathaniel Hawthorne","Nathaniel Hawthorne","1993","1993","Signet Book","Signet Book","http://images.amazon.com/images/P/0451525221.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451525221.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451525221.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451525221.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451525221.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451525221.01.LZZZZZZZ.jpg","","","","[]","",""
"151","151","0002740230","0002740230","Keep It Simple: And Get More Out of Life","Keep It Simple: And Get More Out of Life","Nick Page","Nick Page","1999","1999","Trafalgar Square","Trafalgar Square","http://images.amazon.com/images/P/0002740230.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0002740230.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0002740230.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0002740230.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0002740230.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0002740230.01.LZZZZZZZ.jpg","","","","[]","",""
"152","152","0385336772","0385336772","Diary of a Mad Mom-To-Be","Diary of a Mad Mom-To-Be","Laura Wolf","Laura Wolf","2003","2003","Delta","Delta","http://images.amazon.com/images/P/0385336772.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385336772.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385336772.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385336772.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385336772.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385336772.01.LZZZZZZZ.jpg","","","","[]","",""
"153","153","0440949424","0440949424","Locked in Time (Laurel Leaf Books)","Locked in Time (Laurel Leaf Books)","LOIS DUNCAN","LOIS DUNCAN","1986","1986","Laure Leaf","Laure Leaf","http://images.amazon.com/images/P/0440949424.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0440949424.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0440949424.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0440949424.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0440949424.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0440949424.01.LZZZZZZZ.jpg","","","","[]","",""
"154","154","0505524996","0505524996","Contact","Contact","Susan Grant","Susan Grant","2002","2002","Love Spell","Love Spell","http://images.amazon.com/images/P/0505524996.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0505524996.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0505524996.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0505524996.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0505524996.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0505524996.01.LZZZZZZZ.jpg","","","","[]","",""
"155","155","0140252800","0140252800","The Brimstone Wedding","The Brimstone Wedding","Barbara Vine","Barbara Vine","1997","1997","Penguin Books Ltd","Penguin Books Ltd","http://images.amazon.com/images/P/0140252800.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0140252800.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0140252800.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0140252800.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0140252800.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0140252800.01.LZZZZZZZ.jpg","","","","[]","",""
"156","156","0451452755","0451452755","The Catswold Portal","The Catswold Portal","Shirley Rousseau Murphy","Shirley Rousseau Murphy","1993","1993","Roc","Roc","http://images.amazon.com/images/P/0451452755.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451452755.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451452755.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451452755.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451452755.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451452755.01.LZZZZZZZ.jpg","","","","[]","",""
"157","157","0812575482","0812575482","Through Wolf's Eyes (Wolf)","Through Wolf's Eyes (Wolf)","Jane Lindskold","Jane Lindskold","2002","2002","Tor Fantasy","Tor Fantasy","http://images.amazon.com/images/P/0812575482.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0812575482.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0812575482.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575482.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575482.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0812575482.01.LZZZZZZZ.jpg","","","","[]","",""
"158","158","044651747X","044651747X","Puerto Vallarta Squeeze","Puerto Vallarta Squeeze","Robert James Waller","Robert James Waller","1995","1995","Warner Books","Warner Books","http://images.amazon.com/images/P/044651747X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/044651747X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/044651747X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/044651747X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/044651747X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/044651747X.01.LZZZZZZZ.jpg","","","","[]","",""
"159","159","0060801263","0060801263","Tree Grows In Brooklyn","Tree Grows In Brooklyn","Betty Smith","Betty Smith","1988","1988","Harpercollins Publisher","Harpercollins Publisher","http://images.amazon.com/images/P/0060801263.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060801263.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0060801263.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060801263.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0060801263.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060801263.01.LZZZZZZZ.jpg","","","","[]","",""
"160","160","0061030147","0061030147","Cybill Disobedience: How I Survived Beauty Pageants, Elvis, Sex, Bruce Willis, Lies, Marriage, Motherhood, Hollywood, and the Irrepressible Urge to Say What I Think","Cybill Disobedience: How I Survived Beauty Pageants, Elvis, Sex, Bruce Willis, Lies, Marriage, Motherhood, Hollywood, and the Irrepressible Urge to Say What I Think","Cybill Shepherd","Cybill Shepherd","2001","2001","Avon Books","Avon Books","http://images.amazon.com/images/P/0061030147.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0061030147.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0061030147.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0061030147.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0061030147.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0061030147.01.LZZZZZZZ.jpg","","","","[]","",""
"161","161","0140250964","0140250964","Snow Angels","Snow Angels","Stewart O'Nan","Stewart O'Nan","1995","1995","Penguin Books","Penguin Books","http://images.amazon.com/images/P/0140250964.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0140250964.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0140250964.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0140250964.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0140250964.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0140250964.01.LZZZZZZZ.jpg","","","","[]","",""
"162","162","0446527165","0446527165","Wish You Well","Wish You Well","David Baldacci","David Baldacci","2000","2000","Warner Books","Warner Books","http://images.amazon.com/images/P/0446527165.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446527165.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0446527165.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446527165.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0446527165.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446527165.01.LZZZZZZZ.jpg","","","","[]","",""
"163","163","0671461494","0671461494","The Hitchhiker's Guide to the Galaxy","The Hitchhiker's Guide to the Galaxy","Douglas Adams","Douglas Adams","1982","1982","Pocket","Pocket","http://images.amazon.com/images/P/0671461494.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671461494.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671461494.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671461494.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671461494.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671461494.01.LZZZZZZZ.jpg","","","","[]","",""
"164","164","0385337639","0385337639","Crow Lake (Today Show Book Club #7)","Crow Lake (Today Show Book Club #7)","Mary Lawson","Mary Lawson","2003","2003","Delta","Delta","http://images.amazon.com/images/P/0385337639.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385337639.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0385337639.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385337639.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0385337639.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385337639.01.LZZZZZZZ.jpg","","","","[]","",""
"165","165","039575514X","039575514X","My Antonia","My Antonia","Willa Cather","Willa Cather","1995","1995","Mariner Books","Mariner Books","http://images.amazon.com/images/P/039575514X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/039575514X.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/039575514X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/039575514X.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/039575514X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/039575514X.01.LZZZZZZZ.jpg","","","","[]","",""
"166","166","0451206673","0451206673","Pen Pals","Pen Pals","Olivia Goldsmith","Olivia Goldsmith","2002","2002","Signet Book","Signet Book","http://images.amazon.com/images/P/0451206673.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451206673.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0451206673.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451206673.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0451206673.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451206673.01.LZZZZZZZ.jpg","","","","[]","",""
"167","167","0330332775","0330332775","Bridget Jones's Diary","Bridget Jones's Diary","Helen Fielding","Helen Fielding","1997","1997","Picador (UK)","Picador (UK)","http://images.amazon.com/images/P/0330332775.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0330332775.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0330332775.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0330332775.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0330332775.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0330332775.01.LZZZZZZZ.jpg","","","","[]","",""
"168","168","0486284735","0486284735","Pride and Prejudice (Dover Thrift Editions)","Pride and Prejudice (Dover Thrift Editions)","Jane Austen","Jane Austen","1995","1995","Dover Publications","Dover Publications","http://images.amazon.com/images/P/0486284735.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0486284735.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0486284735.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0486284735.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0486284735.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0486284735.01.LZZZZZZZ.jpg","","","","[]","",""
"169","169","0671021745","0671021745","EYE ON CRIME: HARDY BOYS #153","EYE ON CRIME: HARDY BOYS #153","Franklin W. Dixon","Franklin W. Dixon","1998","1998","Aladdin","Aladdin","http://images.amazon.com/images/P/0671021745.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671021745.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671021745.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671021745.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671021745.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671021745.01.LZZZZZZZ.jpg","","","","[]","",""
"170","170","0671047612","0671047612","Skin And Bones","Skin And Bones","Franklin W. Dixon","Franklin W. Dixon","2000","2000","Aladdin","Aladdin","http://images.amazon.com/images/P/0671047612.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671047612.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671047612.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671047612.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671047612.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671047612.01.LZZZZZZZ.jpg","","","","[]","",""
"171","171","0671504282","0671504282","LAW OF THE JUNGLE (HARDY BOYS CASE FILE 105) : LAW OF THE JUNGLE (Hardy Boys, The)","LAW OF THE JUNGLE (HARDY BOYS CASE FILE 105) : LAW OF THE JUNGLE (Hardy Boys, The)","Franklin W. Dixon","Franklin W. Dixon","1995","1995","Simon Pulse","Simon Pulse","http://images.amazon.com/images/P/0671504282.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671504282.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0671504282.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671504282.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0671504282.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671504282.01.LZZZZZZZ.jpg","","","","[]","",""
"172","172","0399138684","0399138684","The Cat Who Came to Breakfast (Cat Who... (Hardcover))","The Cat Who Came to Breakfast (Cat Who... (Hardcover))","Lilian Jackson Braun","Lilian Jackson Braun","1994","1994","Putnam Pub Group","Putnam Pub Group","http://images.amazon.com/images/P/0399138684.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0399138684.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0399138684.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0399138684.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0399138684.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399138684.01.LZZZZZZZ.jpg","","","","[]","",""
"173","173","0785263292","0785263292","If Singleness Is a Gift, What's the Return Policy?","If Singleness Is a Gift, What's the Return Policy?","Holly Virden","Holly Virden","2003","2003","Nelson Books","Nelson Books","http://images.amazon.com/images/P/0785263292.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0785263292.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0785263292.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0785263292.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0785263292.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0785263292.01.LZZZZZZZ.jpg","","","","[]","",""
"174","174","0830714014","0830714014","Always Daddy's Girl: Understanding Your Father's Impact on Who You Are","Always Daddy's Girl: Understanding Your Father's Impact on Who You Are","H. Norman Wright","H. Norman Wright","1989","1989","Regal Books","Regal Books","http://images.amazon.com/images/P/0830714014.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0830714014.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0830714014.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0830714014.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0830714014.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0830714014.01.LZZZZZZZ.jpg","","","","[]","",""
"175","175","0345354931","0345354931","Night Mare (Xanth Novels (Paperback))","Night Mare (Xanth Novels (Paperback))","Piers Anthony","Piers Anthony","1990","1990","Del Rey Books","Del Rey Books","http://images.amazon.com/images/P/0345354931.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345354931.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0345354931.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345354931.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0345354931.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345354931.01.LZZZZZZZ.jpg","","","","[]","",""
"176","176","0553278223","0553278223","The Martian Chronicles","The Martian Chronicles","RAY BRADBURY","RAY BRADBURY","1984","1984","Spectra","Spectra","http://images.amazon.com/images/P/0553278223.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553278223.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0553278223.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553278223.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg","","","","[]","",""
"177","177","3150000335","3150000335","Kabale Und Liebe","Kabale Und Liebe","Schiller","Schiller","0","0","Philipp Reclam, Jun Verlag GmbH","Philipp Reclam, Jun Verlag GmbH","http://images.amazon.com/images/P/3150000335.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3150000335.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3150000335.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3150000335.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3150000335.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3150000335.01.LZZZZZZZ.jpg","","","","[]","",""
"178","178","3257203659","3257203659","Der illustrierte Mann. Erz?¤hlungen.","Der illustrierte Mann. Erz?¤hlungen.","Ray Bradbury","Ray Bradbury","2002","2002","Diogenes","Diogenes","http://images.amazon.com/images/P/3257203659.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257203659.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/3257203659.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257203659.01.MZZZZZZZ.jpg","http://images.amazon.com/images/P/3257203659.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/3257203659.01.LZZZZZZZ.jpg","","","","[]","",""
